UserID,Personal Loan,Age,Experience,Income,Family,CCAvg,Education,Mortgage,Securities Account,CD Account,Online,CreditCard
1003,0,46,20,85,2,0.4,3,0,0,0,0,0
1004,0,25,1,62,4,0,1,229,0,0,1,0
1005,0,53,23,65,4,2,3,0,0,0,1,0
1006,0,38,12,138,2,0,1,0,1,0,1,0
1007,0,63,38,103,1,2.5,1,0,0,0,1,0
1008,1,44,19,99,3,3.5,3,357,0,0,0,0
1009,0,50,24,152,1,7.3,1,0,0,0,1,0
1010,0,28,3,25,2,0.9,3,140,0,0,1,0
1011,0,27,3,98,2,2.5,1,361,1,1,1,1
1012,0,52,27,39,2,0.7,2,166,0,0,1,0
1013,0,50,25,40,1,1.3,2,0,0,0,1,1
1014,0,39,13,58,3,2.1,1,169,0,0,1,0
1015,1,50,26,192,2,1.8,3,301,0,1,1,1
1016,0,60,34,62,1,0.8,2,0,0,0,0,0
1017,0,30,5,69,1,0.8,2,0,1,0,1,0
1018,0,31,5,40,4,1.3,3,170,0,0,0,0
1019,0,39,15,61,2,0.6,3,127,0,0,0,0
1020,0,29,3,30,4,0.3,2,157,0,0,0,0
1021,0,54,29,29,1,1.5,2,97,0,0,1,0
1022,0,35,8,41,2,1,2,0,0,0,1,1
1023,1,27,3,118,1,3.3,2,0,0,0,1,0
1024,0,45,20,109,1,7,1,366,0,0,1,0
1025,1,58,33,122,4,0.2,2,0,0,1,1,0
1026,0,62,37,50,3,1.5,1,169,0,0,1,0
1027,0,28,4,43,3,0.1,2,0,0,0,1,0
1028,0,32,7,108,1,4.6,1,0,1,0,0,0
1029,1,29,4,110,4,2.5,3,0,0,0,0,0
1030,0,41,17,20,1,1.4,3,0,0,0,1,0
1031,0,61,35,112,4,1.7,3,0,0,0,0,1
1032,0,56,32,25,1,0.1,2,136,0,0,1,0
1033,0,37,12,42,3,0.7,2,0,0,0,1,1
1034,0,60,34,29,2,0.3,1,0,0,0,1,0
1035,0,49,23,84,3,2.1,1,134,1,0,1,0
1036,0,43,17,81,4,2.6,3,0,1,0,1,0
1037,0,53,28,55,4,0.9,1,119,0,0,1,1
1038,0,35,11,40,1,2.4,2,0,1,0,1,0
1039,1,56,30,145,4,5.7,2,0,0,1,1,1
1040,1,41,16,175,2,1.1,3,0,0,0,1,0
1041,0,36,6,78,4,1.8,3,163,0,0,0,0
1042,0,56,32,51,4,1.5,1,0,0,0,0,0
1043,0,64,34,50,4,1.67,3,0,0,0,1,0
1044,0,51,27,21,3,0.4,1,0,0,0,1,0
1045,0,49,24,79,1,0.2,2,83,0,0,1,1
1046,0,43,18,84,1,4,3,0,0,0,0,0
1047,0,51,26,34,4,0.4,2,0,0,0,0,0
1048,0,55,31,73,4,1.6,2,0,0,0,0,0
1049,0,62,37,90,3,0.5,1,0,0,0,1,0
1050,0,35,10,23,4,0.2,3,0,0,0,1,0
1051,1,53,27,145,2,6.1,3,294,0,1,1,1
1052,0,33,7,54,4,0.2,1,141,1,0,0,0
1053,0,43,17,49,3,2.2,2,103,0,0,1,1
1054,0,58,32,51,1,2.8,2,0,0,0,1,0
1055,0,63,38,8,4,0.6,2,0,0,0,1,0
1056,0,31,6,62,1,1,1,0,1,0,1,0
1057,0,36,6,25,1,0.67,3,0,0,0,1,0
1058,0,30,0,63,2,1.75,3,0,0,0,1,0
1059,0,59,34,24,2,0.2,3,86,0,0,1,0
1060,0,28,2,11,1,0.1,2,0,0,0,1,1
1061,0,59,34,23,1,0.1,1,0,0,0,0,1
1062,0,47,22,33,1,1.4,3,0,0,0,1,0
1063,1,47,21,83,1,3.8,1,97,0,0,0,0
1064,0,56,30,39,3,1.4,1,131,0,0,0,1
1065,1,41,17,138,3,6.9,2,0,0,0,1,0
1066,0,25,1,113,3,2.5,1,0,0,0,0,1
1067,1,30,5,125,4,0.5,3,0,0,1,1,0
1068,0,50,24,195,1,1.7,1,0,0,0,0,0
1069,0,34,9,105,3,1.2,3,0,1,0,0,0
1070,1,44,18,75,2,3.5,1,0,0,0,1,0
1071,0,36,9,40,2,1,2,0,0,0,1,0
1072,0,39,14,61,3,0.5,3,137,0,0,1,0
1073,0,54,24,75,2,4.5,3,0,0,0,0,0
1074,0,33,8,122,1,0,1,0,0,0,1,1
1075,0,39,14,75,3,3,1,0,0,0,0,1
1076,0,41,15,59,4,0.2,3,0,0,0,0,0
1077,0,40,13,24,3,1,2,0,0,0,1,0
1078,1,29,3,175,3,3.3,3,329,0,0,1,0
1079,0,51,27,39,2,0.8,1,182,0,0,0,1
1080,0,54,30,145,2,6.8,1,0,1,0,0,0
1081,0,47,22,24,4,0.4,2,142,0,0,1,0
1082,0,53,28,20,3,0.1,2,0,0,0,0,0
1083,0,30,5,85,1,2.6,2,0,0,0,1,0
1084,0,28,3,65,3,2.6,3,0,1,0,0,0
1085,1,60,35,191,4,5.6,3,0,0,0,0,0
1086,0,51,26,11,2,0,1,0,1,0,0,0
1087,0,63,37,40,2,1,3,167,0,0,0,0
1088,0,38,13,54,3,0.7,2,196,0,0,0,0
1089,0,59,35,95,1,3.8,1,0,0,0,1,1
1090,0,53,29,94,4,1,2,0,0,0,1,0
1091,0,31,5,79,4,2.2,2,0,0,0,0,0
1092,0,41,17,48,3,0.3,3,0,0,0,1,1
1093,0,25,1,70,4,2.6,1,0,1,0,1,0
1094,0,27,3,40,3,0.1,2,111,0,0,1,0
1095,0,50,24,44,4,1.8,1,0,0,0,1,1
1096,0,50,25,43,1,1.4,3,137,0,0,1,0
1097,0,43,18,29,1,0.3,3,0,0,0,1,0
1098,1,50,24,188,3,1.3,1,184,0,0,0,1
1099,0,46,20,114,1,0,1,0,0,0,1,1
1100,0,30,6,52,3,0.7,2,0,0,0,1,0
1101,0,42,16,13,1,0.2,1,0,0,0,1,0
1102,0,42,17,95,3,0.5,3,0,0,0,0,0
1103,0,29,3,84,1,2.9,3,0,0,0,1,0
1104,0,38,14,49,1,1.8,1,0,0,0,0,0
1105,0,51,25,181,1,1.7,1,0,0,0,1,1
1106,1,35,10,182,1,0.3,2,229,0,1,1,1
1107,0,37,13,70,2,2.7,1,0,0,0,0,0
1108,0,47,21,79,3,1.1,1,185,0,0,1,1
1109,0,55,29,61,4,2.8,2,0,0,0,1,1
1110,0,65,41,121,2,2.1,1,0,0,0,1,0
1111,0,58,33,34,3,0.2,1,83,0,0,1,0
1112,0,54,28,183,1,1,1,442,0,0,0,0
1113,0,52,28,51,1,1.6,3,0,1,0,0,1
1114,0,28,2,70,3,0.3,3,0,0,0,0,1
1115,0,32,8,39,1,1.7,1,0,0,0,1,1
1116,0,51,24,84,3,2,2,0,0,0,0,0
1117,0,43,18,122,1,7,1,0,0,0,1,1
1118,0,42,18,145,1,1.7,1,132,0,0,1,1
1119,0,42,17,98,2,0.4,1,0,0,0,1,1
1120,0,41,16,79,1,1,3,233,0,0,1,0
1121,0,34,8,38,2,2,3,0,0,0,1,1
1122,0,30,6,49,3,0.7,2,196,0,0,0,1
1123,0,32,7,38,1,1,1,0,0,0,1,0
1124,0,46,20,91,4,2.6,3,0,0,0,0,0
1125,0,38,12,29,4,0.2,1,0,0,0,0,1
1126,0,37,13,172,2,6.5,1,0,0,0,0,0
1127,1,32,8,104,2,3.7,1,0,0,0,0,1
1128,0,35,9,58,1,2.5,1,0,0,0,1,1
1129,1,30,5,171,2,1.9,2,0,0,0,0,0
1130,1,30,4,73,3,3.3,1,0,0,1,1,1
1131,0,58,32,191,1,2.9,1,0,0,0,0,0
1132,0,57,27,90,2,4.5,3,0,0,0,1,0
1133,0,34,9,55,3,2.3,1,0,1,1,1,1
1134,0,31,4,28,1,2,2,0,0,0,0,0
1135,0,39,14,42,1,2.5,3,0,0,0,1,0
1136,0,57,33,9,1,0.1,2,91,1,0,1,0
1137,0,47,21,65,1,1.5,2,0,1,0,1,0
1138,1,51,26,134,4,4.5,3,0,1,1,1,0
1139,0,30,6,83,4,3.4,1,0,1,0,1,0
1140,0,55,28,38,3,1,2,0,0,0,1,0
1141,0,32,6,13,4,0.3,1,0,0,0,1,1
1142,1,32,7,143,3,2.9,3,0,0,0,1,0
1143,0,44,20,75,4,1.9,1,0,0,0,0,0
1144,1,33,7,120,1,3.2,3,0,0,0,1,0
1145,0,49,24,91,1,2.8,2,0,0,0,0,0
1146,0,32,6,99,2,1.5,3,0,0,0,0,1
1147,0,31,7,71,1,0.1,1,78,1,0,0,0
1148,0,37,13,111,1,0.8,2,0,0,0,0,0
1149,0,41,15,108,1,5.2,1,0,0,0,0,0
1150,0,56,32,158,1,7.4,1,0,0,0,0,0
1151,0,55,31,81,3,2.67,1,0,0,0,1,0
1152,0,49,23,12,2,0.1,3,0,1,1,1,0
1153,0,63,37,21,2,0.4,1,0,0,0,1,0
1154,0,55,30,55,4,0.9,1,215,0,0,1,1
1155,0,59,35,42,1,1.8,3,0,0,0,1,0
1156,0,41,16,81,2,0.4,1,0,0,0,0,1
1157,0,49,25,13,4,0.2,1,87,0,0,0,0
1158,0,48,23,132,1,0.6,1,157,0,0,0,0
1159,0,41,16,99,1,1,3,0,0,0,1,0
1160,0,50,26,23,4,0.2,1,0,0,0,0,1
1161,0,28,1,40,1,2,2,0,1,0,1,0
1162,1,36,11,181,3,1.4,1,0,0,0,0,0
1163,0,38,14,112,2,2.2,1,394,0,0,0,0
1164,0,34,9,138,2,7.8,1,227,0,0,1,0
1165,1,41,17,94,3,3.8,2,327,1,1,1,0
1166,0,43,19,113,1,1.7,1,0,0,0,0,0
1167,1,30,5,112,4,5,2,0,0,0,0,1
1168,0,37,12,190,2,3,1,475,0,0,1,0
1169,0,62,37,38,1,1.1,3,0,0,0,1,0
1170,0,40,16,32,1,1.4,3,158,0,0,1,0
1171,0,35,10,104,3,0.6,2,0,0,0,0,1
1172,0,64,40,43,1,1.9,2,0,0,0,1,0
1173,0,49,24,45,3,1.7,2,0,1,0,1,0
1174,0,24,-1,35,2,1.7,2,0,0,0,0,0
1175,0,36,10,42,4,1.2,2,0,0,0,1,1
1176,0,29,4,58,1,0.8,2,0,0,0,1,1
1177,1,29,3,103,4,3.4,1,0,0,0,1,0
1178,1,28,3,71,1,3.3,2,149,1,1,1,0
1179,0,33,7,14,1,0.4,2,98,0,0,1,0
1180,0,36,11,98,3,1.2,3,0,1,0,0,1
1181,0,42,17,90,1,0.1,2,0,0,0,0,1
1182,0,25,0,65,4,0.2,1,0,1,0,0,0
1183,0,28,2,19,4,0.4,1,0,0,0,1,1
1184,0,50,25,35,3,1.7,2,0,0,0,1,1
1185,0,34,9,71,4,1.3,1,0,0,0,1,0
1186,0,43,19,31,3,0.5,1,0,0,0,0,0
1187,0,62,38,43,4,1.2,2,0,0,0,1,0
1188,0,61,36,24,1,1.5,2,87,1,0,0,0
1189,0,45,19,58,2,0.4,3,0,1,0,0,1
1190,0,42,17,115,2,0.4,1,0,0,0,1,0
1191,0,39,15,168,2,8,1,152,1,0,0,0
1192,0,29,5,128,1,1.5,1,0,0,0,1,1
1193,0,45,20,138,1,7,1,0,0,0,0,1
1194,0,58,32,81,3,1.7,2,0,0,0,1,1
1195,0,29,3,41,4,1.3,3,0,0,0,1,0
1196,1,32,7,123,2,2.9,2,0,0,0,1,0
1197,0,37,13,71,2,2.7,1,94,0,0,1,0
1198,0,48,23,8,1,0.4,3,0,0,0,0,1
1199,0,40,14,42,2,0.7,1,101,0,0,1,0
1200,0,29,4,62,2,2.5,1,184,0,0,1,0
1201,0,36,12,22,4,1,1,91,1,0,1,0
1202,0,35,8,38,4,1,2,0,0,0,1,0
1203,0,35,11,24,4,0.4,2,0,0,0,0,0
1204,0,62,37,50,3,2.4,1,0,0,0,1,0
1205,1,26,1,190,4,1.3,2,197,0,0,1,0
1206,0,32,7,94,2,3.1,1,0,0,0,1,0
1207,1,63,37,165,4,5.1,3,0,0,0,0,0
1208,0,38,12,43,4,1.2,2,0,0,0,0,1
1209,0,50,26,48,1,1.6,2,0,0,0,0,1
1210,0,46,21,52,3,2.7,2,228,0,0,0,1
1211,0,50,24,84,4,4.9,1,0,0,0,1,0
1212,0,61,36,131,1,0.9,1,0,0,0,1,0
1213,0,34,8,44,4,0.2,1,0,0,0,0,0
1214,0,27,2,78,4,0.2,1,87,0,0,0,0
1215,0,61,36,15,4,0.4,2,0,0,0,0,0
1216,0,45,20,38,4,1.9,3,144,0,0,1,1
1217,0,50,25,84,1,1.3,3,0,1,0,1,0
1218,0,44,20,122,1,0.3,1,0,0,0,1,0
1219,0,62,36,98,2,2.8,1,0,0,0,0,0
1220,0,45,18,80,3,2.67,2,0,0,0,0,0
1221,0,41,17,165,2,8,1,0,0,0,1,0
1222,0,30,5,121,2,3.3,1,0,0,0,0,1
1223,0,61,37,20,3,0.4,2,94,0,0,0,0
1224,0,45,19,11,1,0.2,1,91,0,0,0,0
1225,0,59,35,45,1,1.8,3,0,0,0,1,0
1226,1,30,6,118,2,2.8,2,0,0,0,0,0
1227,0,60,36,14,2,0.3,1,109,0,0,1,1
1228,0,39,13,30,3,0.2,2,0,0,0,0,0
1229,0,56,30,45,1,0.2,1,98,0,0,0,0
1230,0,56,32,80,3,2.67,1,0,0,0,1,0
1231,0,27,1,25,4,0.3,2,0,0,0,1,1
1232,0,66,41,144,1,2.5,1,0,1,1,1,1
1233,0,43,19,84,4,0.2,3,297,0,0,1,0
1234,0,53,29,22,2,0.4,1,0,0,0,1,0
1235,0,44,18,33,3,1.5,1,0,0,0,1,1
1236,0,54,28,60,4,2.6,3,0,0,0,0,0
1237,0,31,6,81,4,2.2,2,116,0,0,1,0
1238,1,38,13,169,1,6.8,3,0,0,1,1,1
1239,0,28,2,63,2,1.6,3,0,0,0,1,0
1240,0,51,26,12,2,0.7,3,109,0,0,1,1
1241,0,52,27,15,4,0.8,1,101,0,0,0,0
1242,0,64,38,39,1,0.5,3,0,1,1,1,1
1243,0,29,4,44,4,2,2,0,0,0,1,0
1244,0,34,10,110,1,4,1,0,0,0,1,0
1245,1,33,8,130,3,6.3,2,99,0,0,0,1
1246,0,46,21,41,1,1.4,3,128,0,0,1,0
1247,0,48,22,59,1,1.4,3,241,0,0,1,0
1248,0,52,28,39,2,0.8,1,0,0,0,1,0
1249,0,44,19,35,4,0,2,0,0,0,1,0
1250,0,51,27,80,1,2.6,2,0,0,0,1,1
1251,0,47,20,81,1,2.67,2,0,0,0,1,0
1252,0,39,13,31,2,0.8,3,0,0,0,0,0
1253,0,42,17,93,4,1.9,3,0,0,0,0,0
1254,0,57,33,45,4,1.5,1,204,0,0,1,0
1255,0,36,12,40,2,0.6,3,0,0,0,1,1
1256,0,27,1,80,2,1.6,3,185,0,0,1,1
1257,0,31,7,20,1,0.4,3,0,0,0,1,0
1258,0,63,37,41,1,0.5,3,0,0,0,0,1
1259,0,34,8,31,1,0.3,1,104,0,0,1,1
1260,0,52,27,35,4,0.2,2,0,0,0,1,0
1261,0,57,31,40,3,1.4,3,137,0,0,1,1
1262,0,63,39,84,1,1.8,3,0,0,0,0,0
1263,0,26,1,53,2,1.6,3,0,0,0,1,0
1264,0,35,5,85,4,4,3,0,0,0,1,0
1265,0,58,33,138,2,3.9,1,0,0,0,1,0
1266,0,32,2,71,2,1.75,3,108,0,0,0,0
1267,0,64,39,113,1,0.8,3,0,0,0,0,1
1268,0,50,23,23,2,1,2,0,1,0,0,0
1269,0,34,9,62,3,2.3,1,0,0,0,0,0
1270,0,36,11,14,4,0.2,3,100,0,0,1,1
1271,0,43,18,60,2,2.2,3,0,0,0,0,1
1272,0,28,4,94,3,0.8,1,236,0,0,1,0
1273,0,64,39,83,3,1.8,2,0,0,0,1,0
1274,1,60,35,130,3,6.3,3,437,0,1,1,1
1275,0,62,37,61,4,1.7,1,0,0,0,0,0
1276,0,27,2,92,2,3.1,1,178,0,0,1,0
1277,0,42,16,20,2,0.8,3,117,0,0,1,1
1278,0,45,20,194,2,8.8,1,428,0,0,0,0
1279,0,36,10,74,1,2.5,1,0,0,0,0,1
1280,0,48,22,84,2,0.4,3,145,0,0,0,0
1281,0,65,40,98,3,1.8,2,333,0,0,0,0
1282,0,39,15,52,3,2.33,1,0,0,0,1,0
1283,0,51,26,55,1,1.3,2,236,0,0,0,1
1284,0,30,6,64,4,3.4,1,117,0,0,0,0
1285,0,65,40,128,1,2.5,1,162,0,0,1,0
1286,1,38,13,113,4,1.7,2,0,0,0,0,1
1287,0,29,3,50,3,1.1,2,0,0,0,0,1
1288,0,42,18,54,4,2.2,2,0,0,0,0,0
1289,0,63,38,129,1,0.9,1,366,0,0,1,0
1290,0,46,21,82,4,0.4,1,0,0,0,0,0
1291,0,62,38,100,4,1.7,2,0,0,0,1,0
1292,0,58,34,44,4,2.2,1,0,1,0,0,0
1293,1,56,30,164,4,0.5,2,234,0,1,1,1
1294,0,56,31,81,2,3.7,1,121,0,0,1,1
1295,0,34,10,71,1,0.1,1,257,0,0,1,1
1296,0,42,17,28,1,0.5,3,90,0,0,0,0
1297,0,30,6,80,3,1.5,1,219,0,0,1,0
1298,0,61,35,90,4,1.9,2,0,0,0,1,0
1299,0,38,14,74,1,3.6,2,0,0,0,1,1
1300,0,50,25,14,2,0.7,3,0,1,0,1,0
1301,0,61,36,23,2,0.5,2,103,0,0,1,0
1302,0,41,17,153,1,1.7,1,337,0,0,0,1
1303,0,42,16,38,3,0.9,3,0,0,0,0,0
1304,0,29,5,112,2,2,2,382,1,0,0,0
1305,0,51,26,145,1,8.1,1,397,0,0,0,1
1306,0,32,6,28,2,0.3,2,88,0,0,1,0
1307,0,34,9,31,4,1.1,3,0,0,0,1,1
1308,0,26,2,195,1,6.33,1,0,0,0,1,1
1309,0,54,24,50,3,2,3,0,0,0,1,1
1310,0,38,14,71,4,2,3,0,0,0,0,0
1311,0,62,36,21,3,0.3,3,0,0,0,0,0
1312,0,37,11,35,2,0.8,3,125,0,0,0,0
1313,0,46,21,42,1,2.4,1,0,0,0,1,1
1314,0,52,27,78,4,3.6,3,141,0,0,1,0
1315,0,32,6,73,4,2.2,2,0,0,0,0,0
1316,0,49,25,53,2,1,3,181,0,0,0,0
1317,0,28,3,51,2,1.6,3,123,0,0,0,0
1318,0,55,30,40,2,2.3,3,0,0,0,1,0
1319,0,52,26,178,1,1,1,0,0,0,0,0
1320,0,32,6,35,2,0.3,1,0,0,0,0,1
1321,1,31,7,192,1,0,2,0,0,0,1,0
1322,0,27,3,123,1,5.4,1,0,0,0,0,0
1323,0,32,5,48,2,1.67,2,0,1,1,1,1
1324,0,52,26,45,3,0.6,2,0,0,0,0,0
1325,0,52,28,15,1,0.2,1,0,0,0,1,0
1326,0,50,24,79,1,0.3,1,120,0,0,1,0
1327,0,32,5,63,4,2,2,0,1,0,1,0
1328,0,61,35,30,2,0.2,3,0,0,0,1,0
1329,1,60,36,145,4,6.9,1,380,0,0,0,1
1330,0,28,4,32,3,1,2,0,0,0,0,0
1331,0,34,9,64,2,0.1,1,224,0,0,1,1
1332,0,31,7,84,1,0.1,1,0,0,0,1,0
1333,0,31,5,21,1,0.4,2,0,0,0,1,0
1334,0,62,38,99,4,1.7,2,0,0,0,1,0
1335,0,47,22,35,2,1.3,1,0,0,0,1,0
1336,0,50,24,180,1,1.7,1,0,0,0,1,1
1337,0,36,12,42,1,1.33,1,0,0,0,1,0
1338,1,26,0,179,4,2.1,2,0,0,0,0,0
1339,0,51,27,42,4,0.1,3,0,0,0,0,0
1340,1,52,25,180,2,9,2,297,0,0,1,0
1341,0,35,11,82,4,3.4,1,0,0,0,0,0
1342,0,42,16,55,2,0.7,1,149,0,0,0,0
1343,0,36,12,79,2,2.2,1,0,0,0,1,0
1344,0,41,17,48,2,0.6,3,215,0,0,0,1
1345,0,49,25,93,1,2.7,1,0,1,0,1,0
1346,0,57,32,23,2,0.2,3,0,0,0,0,0
1347,0,44,20,50,3,2.33,1,200,0,0,0,0
1348,0,60,34,85,2,2,1,0,0,0,1,0
1349,0,38,14,35,1,1.5,2,97,0,0,1,0
1350,1,26,2,171,3,6,2,0,0,0,1,0
1351,0,29,2,29,4,1.5,2,0,0,0,0,1
1352,0,59,35,84,1,1.8,3,0,0,0,1,1
1353,0,51,27,20,4,0.5,2,0,0,0,1,0
1354,0,50,25,14,1,0.4,3,0,0,0,1,1
1355,0,35,10,179,1,8.6,1,357,0,0,0,0
1356,0,61,37,48,1,0.8,1,158,0,0,1,0
1357,0,42,16,74,1,2.8,1,0,0,0,1,0
1358,0,55,29,53,1,1.4,1,0,0,0,0,0
1359,0,50,25,83,1,2.8,2,0,0,0,1,1
1360,0,64,40,171,2,2.1,1,433,0,0,0,0
1361,0,54,28,85,4,4.9,1,0,0,0,1,0
1362,0,50,26,38,4,0.9,2,0,0,0,1,0
1363,0,31,5,85,3,1.6,1,157,0,0,1,1
1364,0,32,8,79,1,0.1,1,0,0,0,0,0
1365,0,44,19,69,4,0.4,1,0,0,0,0,0
1366,0,60,35,43,3,0.9,3,0,0,0,1,1
1367,0,60,34,33,2,0.3,1,101,0,0,1,0
1368,0,62,38,42,3,0.1,3,149,0,0,0,1
1369,0,46,21,40,4,1.9,3,122,0,0,1,0
1370,0,57,33,43,1,1.8,3,0,0,0,0,0
1371,0,30,5,20,4,0.5,3,117,0,0,0,0
1372,0,58,32,65,3,2.5,1,222,0,0,1,0
1373,1,39,13,139,3,3.4,1,483,0,0,1,0
1374,1,60,35,135,3,0.3,3,0,0,0,1,0
1375,0,59,34,84,3,1.6,3,0,0,0,1,0
1376,1,50,26,179,1,2.9,3,0,0,0,0,1
1377,0,63,39,45,4,1.3,2,86,0,0,0,0
1378,0,27,3,109,2,2.5,1,0,0,0,1,0
1379,0,54,29,34,4,0.1,3,0,0,0,1,0
1380,0,62,37,162,1,1.3,1,0,0,0,1,0
1381,0,60,34,105,2,1.4,1,0,0,0,1,0
1382,0,38,12,22,3,0.2,2,0,0,0,1,0
1383,0,34,8,82,2,1.8,1,178,0,0,1,1
1384,0,65,41,105,4,1.7,2,230,1,0,1,0
1385,0,55,31,62,1,1.8,3,0,0,0,1,0
1386,0,57,31,82,2,2,1,83,0,0,0,1
1387,0,27,3,72,4,0,1,0,0,0,1,0
1388,0,35,10,38,4,1.7,1,0,0,0,1,1
1389,0,52,28,25,4,1,1,0,0,0,0,0
1390,0,45,15,20,1,0.75,3,0,0,0,1,0
1391,0,29,3,80,4,1.8,2,0,0,0,1,1
1392,0,44,18,84,3,1.1,1,0,0,0,0,0
1393,0,47,23,33,1,1,1,0,0,0,1,1
1394,0,62,37,55,3,0.9,3,0,0,0,1,0
1395,0,52,27,33,2,0.7,2,0,0,0,0,1
1396,1,47,23,190,4,0.3,3,305,0,0,0,0
1397,0,42,18,43,1,0.3,3,158,0,0,0,0
1398,0,65,41,45,3,0.1,3,0,0,0,1,0
1399,0,42,18,141,1,3.5,1,0,0,0,0,0
1400,0,40,16,69,4,2.4,1,0,0,0,1,0
1401,0,32,8,78,4,0.1,2,0,0,0,1,0
1402,0,40,15,84,1,3.7,3,0,0,0,1,0
1403,1,55,29,172,1,5.2,2,0,0,0,0,0
1404,0,32,6,51,4,0.2,1,154,1,0,0,1
1405,0,58,28,75,1,1.4,3,0,0,0,1,0
1406,1,46,22,183,1,3.1,2,0,0,1,1,1
1407,0,53,23,20,4,0.4,3,0,0,0,1,1
1408,1,63,39,101,2,3.9,3,294,0,0,1,0
1409,1,40,14,129,1,5.9,3,0,0,0,1,0
1410,0,41,17,63,2,3.2,1,0,0,0,0,0
1411,0,60,35,44,4,2.1,1,0,0,0,0,0
1412,1,65,39,184,1,5.4,3,176,0,1,1,1
1413,0,59,33,100,2,2,1,127,0,0,0,0
1414,0,48,24,12,3,0.4,1,0,0,0,0,0
1415,0,59,33,68,2,2.3,3,128,1,0,1,0
1416,0,33,8,48,1,1,1,212,0,0,1,0
1417,0,40,15,82,2,0.4,1,0,0,0,0,0
1418,0,42,18,52,2,2.5,1,0,0,0,0,0
1419,1,65,41,154,2,4.6,2,0,1,1,1,1
1420,0,30,4,39,1,1.5,1,0,0,0,0,1
1421,0,30,4,40,1,0.3,1,0,0,1,1,1
1422,0,42,17,54,4,1.9,3,164,0,0,0,0
1423,0,32,8,32,2,1,2,103,0,1,1,1
1424,0,55,30,64,2,2.3,3,0,0,0,0,0
1425,0,29,3,92,2,1.3,1,287,0,0,1,0
1426,0,64,38,40,1,2.5,3,94,0,0,1,1
1427,0,37,11,60,3,0.5,3,0,0,0,1,0
1428,0,31,5,85,2,1.3,1,119,0,0,1,1
1429,0,25,-1,21,4,0.4,1,90,0,0,1,0
1430,0,31,5,35,1,0.6,3,171,0,0,0,0
1431,0,32,7,52,2,0.1,1,0,0,0,1,0
1432,0,58,34,128,1,7.4,1,0,0,0,0,0
1433,0,26,2,195,1,6.33,1,0,0,0,0,0
1434,0,51,25,68,2,1.5,2,117,0,0,0,1
1435,0,65,41,55,2,1.1,1,0,0,0,0,0
1436,0,43,17,55,1,0.2,1,0,0,0,1,0
1437,0,46,21,80,4,0.4,1,0,0,0,1,1
1438,0,28,3,123,1,0.8,1,146,0,0,0,0
1439,0,63,37,90,4,1.9,2,106,1,0,1,0
1440,0,59,29,61,1,1.4,3,0,0,0,0,0
1441,0,42,15,41,3,2.5,2,0,0,0,1,0
1442,0,58,33,43,2,1.6,3,0,0,0,1,0
1443,0,39,13,71,3,0.1,1,162,1,0,1,0
1444,0,36,12,25,4,1,1,0,0,0,1,0
1445,1,60,33,154,1,3,2,0,1,1,1,0
1446,0,47,21,141,1,2.4,1,0,0,0,0,0
1447,0,29,4,22,2,0.9,3,110,0,0,0,0
1448,0,52,28,145,2,6.8,1,0,0,0,1,0
1449,0,41,16,49,3,0.5,3,0,0,0,1,0
1450,0,63,37,109,1,2,1,0,0,0,1,0
1451,0,59,34,80,3,0.5,1,0,0,0,1,1
1452,0,44,20,82,4,1.4,2,201,0,0,1,1
1453,0,54,28,52,4,2.5,1,0,0,0,1,0
1454,0,29,5,85,3,2.5,1,0,0,0,1,1
1455,0,51,25,148,1,1,1,0,0,0,0,0
1456,0,63,39,160,2,2.1,1,0,0,0,0,1
1457,0,36,11,39,4,1.7,1,0,0,0,1,0
1458,0,42,16,25,2,0.8,3,0,0,0,0,1
1459,0,51,25,33,1,1.4,3,0,0,0,1,1
1460,0,47,20,38,3,2.5,2,0,0,0,0,0
1461,0,40,16,85,4,0.2,3,0,0,0,1,1
1462,0,54,28,48,1,0.2,1,0,0,0,1,0
1463,0,47,21,15,4,0.6,3,77,0,0,1,0
1464,0,35,10,94,1,0,1,174,0,0,1,0
1465,0,28,4,120,2,0.6,1,0,0,0,1,0
1466,0,45,19,60,1,0.7,3,159,0,0,1,0
1467,0,33,9,145,2,4.33,1,277,0,0,0,1
1468,0,62,36,29,2,0.7,3,0,0,0,0,0
1469,0,45,18,78,3,2.67,2,0,0,0,1,0
1470,0,59,35,59,4,1.2,2,0,0,0,1,0
1471,0,58,28,80,2,4.5,3,0,0,0,0,1
1472,0,52,26,180,1,1,1,0,0,0,1,1
1473,0,34,8,8,3,0.1,2,83,0,0,1,0
1474,0,65,35,23,1,1.5,3,0,0,0,1,0
1475,0,48,23,79,2,3.8,3,0,0,0,1,0
1476,0,44,19,78,2,3.8,3,268,0,0,0,0
1477,0,61,37,64,1,0,2,0,0,0,0,1
1478,0,40,14,64,4,0.2,3,0,0,0,1,1
1479,1,65,39,160,4,3.8,1,237,0,0,1,0
1480,0,28,4,43,1,1,3,102,0,0,0,0
1481,0,67,42,32,1,1.1,3,0,0,0,0,1
1482,0,35,9,179,2,0,1,76,1,0,1,0
1483,0,60,35,8,1,0.1,1,0,0,0,1,0
1484,0,58,32,63,1,1.6,1,0,1,0,1,0
1485,0,55,30,40,2,2.3,3,0,1,0,1,0
1486,0,34,9,99,4,2.2,2,155,0,0,1,0
1487,1,35,9,141,2,4.5,2,0,0,0,0,0
