date,start_station_cluster,rideable_type,trip_count
2022/8/1,13,classic_bike,37
2022/8/1,13,electric_bike,19
2022/8/1,14,classic_bike,155
2022/8/1,15,classic_bike,5
2022/8/1,15,electric_bike,8
2022/8/1,16,classic_bike,532
2022/8/1,16,electric_bike,891
2022/8/1,17,classic_bike,178
2022/8/1,17,electric_bike,1260
2022/8/1,18,classic_bike,108
2022/8/1,18,electric_bike,363
2022/8/1,19,classic_bike,39
2022/8/1,19,electric_bike,25
2022/8/2,0,classic_bike,494
2022/8/2,0,electric_bike,779
2022/8/2,1,classic_bike,14
2022/8/2,1,electric_bike,12
2022/8/2,2,classic_bike,142
2022/8/2,3,classic_bike,273
2022/8/2,3,electric_bike,558
2022/8/2,4,classic_bike,55
2022/8/2,4,electric_bike,115
2022/8/2,5,classic_bike,5
2022/8/2,6,classic_bike,9
2022/8/2,6,electric_bike,22
2022/8/2,7,classic_bike,196
2022/8/2,7,electric_bike,381
2022/8/2,8,classic_bike,19
2022/8/2,8,electric_bike,29
2022/8/2,9,classic_bike,126
2022/8/2,10,classic_bike,54
2022/8/2,11,classic_bike,460
2022/8/2,11,electric_bike,715
2022/8/2,12,classic_bike,74
2022/8/2,13,classic_bike,53
2022/8/2,13,electric_bike,28
2022/8/2,14,classic_bike,184
2022/8/2,15,electric_bike,11
2022/8/2,16,classic_bike,580
2022/8/2,16,electric_bike,1010
2022/8/2,17,classic_bike,233
2022/8/2,17,electric_bike,1526
2022/8/2,18,classic_bike,133
2022/8/2,18,electric_bike,378
2022/8/2,19,classic_bike,33
2022/8/2,19,electric_bike,20
2022/8/3,0,classic_bike,513
2022/8/3,0,electric_bike,920
2022/8/3,1,classic_bike,25
2022/8/3,1,electric_bike,9
2022/8/3,2,classic_bike,143
2022/8/3,3,classic_bike,288
2022/8/3,3,electric_bike,585
2022/8/3,4,classic_bike,54
2022/8/3,4,electric_bike,121
2022/8/3,6,classic_bike,7
2022/8/3,6,electric_bike,17
2022/8/3,7,classic_bike,198
2022/8/3,7,electric_bike,388
2022/8/3,8,classic_bike,6
2022/8/3,8,electric_bike,24
2022/8/3,9,classic_bike,123
2022/8/3,10,classic_bike,64
2022/8/3,11,classic_bike,493
2022/8/3,11,electric_bike,759
2022/8/3,12,classic_bike,51
2022/8/3,13,classic_bike,41
2022/8/3,13,electric_bike,32
2022/8/3,14,classic_bike,146
2022/8/3,15,classic_bike,5
2022/8/3,15,electric_bike,8
2022/8/3,16,classic_bike,611
2022/8/3,16,electric_bike,1066
2022/8/3,17,classic_bike,223
2022/8/3,17,electric_bike,1622
2022/8/3,18,classic_bike,159
2022/8/3,18,electric_bike,480
2022/8/3,19,classic_bike,32
2022/8/3,19,electric_bike,28
2022/8/4,0,classic_bike,547
2022/8/4,0,electric_bike,779
2022/8/4,1,classic_bike,18
2022/8/4,1,electric_bike,7
2022/8/4,2,classic_bike,133
2022/8/4,3,classic_bike,304
2022/8/4,3,electric_bike,540
2022/8/4,4,classic_bike,59
2022/8/4,4,electric_bike,143
2022/8/4,5,classic_bike,4
2022/8/4,6,classic_bike,8
2022/8/4,6,electric_bike,21
2022/8/4,7,classic_bike,159
2022/8/4,7,electric_bike,437
2022/8/4,8,classic_bike,13
2022/8/4,8,electric_bike,19
2022/8/4,9,classic_bike,131
2022/8/4,10,classic_bike,60
2022/8/4,11,classic_bike,535
2022/8/4,11,electric_bike,746
2022/8/4,12,classic_bike,61
2022/8/4,13,classic_bike,38
2022/8/4,13,electric_bike,28
2022/8/4,14,classic_bike,125
2022/8/4,15,classic_bike,7
2022/8/4,15,electric_bike,6
2022/8/4,16,classic_bike,592
2022/8/4,16,electric_bike,1069
2022/8/4,17,classic_bike,241
2022/8/4,17,electric_bike,1691
2022/8/4,18,classic_bike,144
2022/8/4,18,electric_bike,408
2022/8/4,19,classic_bike,33
2022/8/4,19,electric_bike,20
2022/8/5,0,classic_bike,518
2022/8/5,0,electric_bike,733
2022/8/5,1,classic_bike,17
2022/8/5,1,electric_bike,10
2022/8/5,2,classic_bike,102
2022/8/5,3,classic_bike,307
2022/8/5,3,electric_bike,673
2022/8/5,4,classic_bike,288
2022/8/5,4,electric_bike,617
2022/8/5,5,classic_bike,1
2022/8/5,6,classic_bike,6
2022/8/5,6,electric_bike,24
2022/8/5,7,classic_bike,337
2022/8/5,7,electric_bike,689
2022/8/5,8,classic_bike,11
2022/8/5,8,electric_bike,19
2022/8/5,9,classic_bike,138
2022/8/5,10,classic_bike,55
2022/8/5,11,classic_bike,473
2022/8/5,11,electric_bike,781
2022/8/5,12,classic_bike,93
2022/8/5,13,classic_bike,50
2022/8/5,13,electric_bike,26
2022/8/5,14,classic_bike,159
2022/8/5,15,classic_bike,4
2022/8/5,15,electric_bike,7
2022/8/5,16,classic_bike,620
2022/8/5,16,electric_bike,901
2022/8/5,17,classic_bike,232
2022/8/5,17,electric_bike,2234
2022/8/5,18,classic_bike,172
2022/8/5,18,electric_bike,499
2022/8/5,19,classic_bike,38
2022/8/5,19,electric_bike,20
2022/8/6,0,classic_bike,332
2022/8/6,0,electric_bike,469
2022/8/6,1,classic_bike,15
2022/8/6,1,electric_bike,13
2022/8/6,2,classic_bike,107
2022/8/6,3,classic_bike,310
2022/8/6,3,electric_bike,732
2022/8/6,4,classic_bike,298
2022/8/6,4,electric_bike,721
2022/8/6,5,classic_bike,3
2022/8/6,6,classic_bike,7
2022/8/6,6,electric_bike,21
2022/8/6,7,classic_bike,464
2022/8/6,7,electric_bike,771
2022/8/6,8,classic_bike,7
2022/8/6,8,electric_bike,16
2022/8/6,9,classic_bike,134
2022/8/6,10,classic_bike,72
2022/8/6,11,classic_bike,450
2022/8/6,11,electric_bike,597
2022/8/6,12,classic_bike,80
2022/8/6,13,classic_bike,47
2022/8/6,13,electric_bike,11
2022/8/6,14,classic_bike,107
2022/8/6,15,classic_bike,8
2022/8/6,15,electric_bike,3
2022/8/6,16,classic_bike,570
2022/8/6,16,electric_bike,652
2022/8/6,17,classic_bike,216
2022/8/6,17,electric_bike,2322
2022/8/6,18,classic_bike,283
2022/8/6,18,electric_bike,543
2022/8/6,19,classic_bike,46
2022/8/6,19,electric_bike,26
2022/8/7,0,classic_bike,285
2022/8/7,0,electric_bike,385
2022/8/7,1,classic_bike,10
2022/8/7,1,electric_bike,6
2022/8/7,2,classic_bike,81
2022/8/7,3,classic_bike,350
2022/8/7,3,electric_bike,603
2022/8/7,4,classic_bike,296
2022/8/7,4,electric_bike,708
2022/8/7,5,classic_bike,10
2022/8/7,6,classic_bike,5
2022/8/7,6,electric_bike,17
2022/8/7,7,classic_bike,341
2022/8/7,7,electric_bike,676
2022/8/7,8,classic_bike,8
2022/8/7,8,electric_bike,7
2022/8/7,9,classic_bike,122
2022/8/7,10,classic_bike,61
2022/8/7,11,classic_bike,392
2022/8/7,11,electric_bike,594
2022/8/7,12,classic_bike,56
2022/8/7,13,classic_bike,36
2022/8/7,13,electric_bike,25
2022/8/7,14,classic_bike,104
2022/8/7,15,classic_bike,8
2022/8/7,15,electric_bike,4
2022/8/7,16,classic_bike,400
2022/8/7,16,electric_bike,592
2022/8/7,17,classic_bike,216
2022/8/7,17,electric_bike,2028
2022/8/7,18,classic_bike,253
2022/8/7,18,electric_bike,526
2022/8/7,19,classic_bike,48
2022/8/7,19,electric_bike,16
2022/8/8,0,classic_bike,422
2022/8/8,0,electric_bike,589
2022/8/8,1,classic_bike,17
2022/8/8,1,electric_bike,7
2022/8/8,2,classic_bike,96
2022/8/8,3,classic_bike,296
2022/8/8,3,electric_bike,492
2022/8/8,4,classic_bike,54
2022/8/8,4,electric_bike,111
2022/8/8,5,classic_bike,5
2022/8/8,6,classic_bike,10
2022/8/8,6,electric_bike,27
2022/8/8,7,classic_bike,169
2022/8/8,7,electric_bike,335
2022/8/8,8,classic_bike,8
2022/8/8,8,electric_bike,14
2022/8/8,9,classic_bike,85
2022/8/8,10,classic_bike,58
2022/8/8,11,classic_bike,471
2022/8/8,11,electric_bike,657
2022/8/8,12,classic_bike,64
2022/8/8,13,classic_bike,55
2022/8/8,13,electric_bike,20
2022/8/8,14,classic_bike,145
2022/8/8,15,classic_bike,3
2022/8/8,16,classic_bike,487
2022/8/8,16,electric_bike,886
2022/8/8,17,classic_bike,205
2022/8/8,17,electric_bike,1419
2022/8/8,18,classic_bike,164
2022/8/8,18,electric_bike,363
2022/8/8,19,classic_bike,50
2022/8/8,19,electric_bike,21
2022/8/9,0,classic_bike,504
2022/8/9,0,electric_bike,719
2022/8/9,1,classic_bike,16
2022/8/9,1,electric_bike,16
2022/8/9,2,classic_bike,146
2022/8/9,3,classic_bike,284
2022/8/9,3,electric_bike,503
2022/8/9,4,classic_bike,57
2022/8/9,4,electric_bike,141
2022/8/9,5,classic_bike,1
2022/8/9,6,classic_bike,6
2022/8/9,6,electric_bike,32
2022/8/9,7,classic_bike,177
2022/8/9,7,electric_bike,376
2022/8/9,8,classic_bike,11
2022/8/9,8,electric_bike,19
2022/8/9,9,classic_bike,130
2022/8/9,10,classic_bike,50
2022/8/9,11,classic_bike,481
2022/8/9,11,electric_bike,771
2022/8/9,12,classic_bike,57
2022/8/9,13,classic_bike,41
2022/8/9,13,electric_bike,24
2022/8/9,14,classic_bike,129
2022/8/9,15,classic_bike,2
2022/8/9,15,electric_bike,8
2022/8/9,16,classic_bike,550
2022/8/9,16,electric_bike,964
2022/8/9,17,classic_bike,226
2022/8/9,17,electric_bike,1627
2022/8/9,18,classic_bike,146
2022/8/9,18,electric_bike,393
2022/8/9,19,classic_bike,40
2022/8/9,19,electric_bike,16
2022/8/10,0,classic_bike,518
2022/8/10,0,electric_bike,712
2022/8/10,1,classic_bike,19
2022/8/10,1,electric_bike,18
2022/8/10,2,classic_bike,125
2022/8/10,3,classic_bike,277
2022/8/10,3,electric_bike,593
2022/8/10,4,classic_bike,37
2022/8/10,4,electric_bike,159
2022/8/10,5,classic_bike,5
2022/8/10,6,classic_bike,3
2022/8/10,6,electric_bike,30
2022/8/10,7,classic_bike,134
2022/8/10,7,electric_bike,494
2022/8/10,8,classic_bike,14
2022/8/10,8,electric_bike,29
2022/8/10,9,classic_bike,97
2022/8/10,10,classic_bike,44
2022/8/10,11,classic_bike,516
2022/8/10,11,electric_bike,730
2022/8/10,12,classic_bike,63
2022/8/10,13,classic_bike,52
2022/8/10,13,electric_bike,22
2022/8/10,14,classic_bike,124
2022/8/10,15,classic_bike,6
2022/8/10,15,electric_bike,4
2022/8/10,16,classic_bike,580
2022/8/10,16,electric_bike,1059
2022/8/10,17,classic_bike,223
2022/8/10,17,electric_bike,1655
2022/8/10,18,classic_bike,134
2022/8/10,18,electric_bike,431
2022/8/10,19,classic_bike,43
2022/8/10,19,electric_bike,22
2022/8/11,0,classic_bike,453
2022/8/11,0,electric_bike,725
2022/8/11,1,classic_bike,28
2022/8/11,1,electric_bike,20
2022/8/11,2,classic_bike,121
2022/8/11,3,classic_bike,259
2022/8/11,3,electric_bike,595
2022/8/11,4,classic_bike,46
2022/8/11,4,electric_bike,132
2022/8/11,5,classic_bike,2
2022/8/11,6,classic_bike,5
2022/8/11,6,electric_bike,26
2022/8/11,7,classic_bike,144
2022/8/11,7,electric_bike,462
2022/8/11,8,classic_bike,13
2022/8/11,8,electric_bike,18
2022/8/11,9,classic_bike,140
2022/8/11,10,classic_bike,56
2022/8/11,11,classic_bike,426
2022/8/11,11,electric_bike,753
2022/8/11,12,classic_bike,70
2022/8/11,13,classic_bike,51
2022/8/11,13,electric_bike,22
2022/8/11,14,classic_bike,140
2022/8/11,15,classic_bike,3
2022/8/11,15,electric_bike,1
2022/8/11,16,classic_bike,589
2022/8/11,16,electric_bike,1004
2022/8/11,17,classic_bike,196
2022/8/11,17,electric_bike,1741
2022/8/11,18,classic_bike,140
2022/8/11,18,electric_bike,421
2022/8/11,19,classic_bike,46
2022/8/11,19,electric_bike,23
2022/8/12,0,classic_bike,393
2022/8/12,0,electric_bike,747
2022/8/12,1,classic_bike,24
2022/8/12,1,electric_bike,9
2022/8/12,2,classic_bike,120
2022/8/12,3,classic_bike,240
2022/8/12,3,electric_bike,667
2022/8/12,4,classic_bike,52
2022/8/12,4,electric_bike,190
2022/8/12,5,classic_bike,4
2022/8/12,6,classic_bike,9
2022/8/12,6,electric_bike,26
2022/8/12,7,classic_bike,156
2022/8/12,7,electric_bike,468
2022/8/12,8,classic_bike,9
2022/8/12,8,electric_bike,25
2022/8/12,9,classic_bike,141
2022/8/12,10,classic_bike,57
2022/8/12,11,classic_bike,420
2022/8/12,11,electric_bike,781
2022/8/12,12,classic_bike,89
2022/8/12,13,classic_bike,47
2022/8/12,13,electric_bike,18
2022/8/12,14,classic_bike,155
2022/8/12,15,classic_bike,5
2022/8/12,15,electric_bike,3
2022/8/12,16,classic_bike,530
2022/8/12,16,electric_bike,978
2022/8/12,17,classic_bike,210
2022/8/12,17,electric_bike,1704
2022/8/12,18,classic_bike,153
2022/8/12,18,electric_bike,450
2022/8/12,19,classic_bike,40
2022/8/12,19,electric_bike,21
2022/8/13,0,classic_bike,394
2022/8/13,0,electric_bike,539
2022/8/13,1,classic_bike,27
2022/8/13,1,electric_bike,12
2022/8/13,2,classic_bike,86
2022/8/13,3,classic_bike,270
2022/8/13,3,electric_bike,731
2022/8/13,4,classic_bike,97
2022/8/13,4,electric_bike,254
2022/8/13,5,classic_bike,9
2022/8/13,6,classic_bike,11
2022/8/13,6,electric_bike,18
2022/8/13,7,classic_bike,193
2022/8/13,7,electric_bike,535
2022/8/13,8,classic_bike,10
2022/8/13,8,electric_bike,26
2022/8/13,9,classic_bike,141
2022/8/13,10,classic_bike,58
2022/8/13,11,classic_bike,453
2022/8/13,11,electric_bike,662
2022/8/13,12,classic_bike,70
2022/8/13,13,classic_bike,43
2022/8/13,13,electric_bike,16
2022/8/13,14,classic_bike,148
2022/8/13,15,classic_bike,5
2022/8/13,15,electric_bike,10
2022/8/13,16,classic_bike,482
2022/8/13,16,electric_bike,800
2022/8/13,17,classic_bike,208
2022/8/13,17,electric_bike,1918
2022/8/13,18,classic_bike,225
2022/8/13,18,electric_bike,588
2022/8/13,19,classic_bike,41
2022/8/13,19,electric_bike,15
2022/8/14,0,classic_bike,371
2022/8/14,0,electric_bike,460
2022/8/14,1,classic_bike,24
2022/8/14,1,electric_bike,8
2022/8/14,2,classic_bike,89
2022/8/14,3,classic_bike,260
2022/8/14,3,electric_bike,573
2022/8/14,4,classic_bike,116
2022/8/14,4,electric_bike,225
2022/8/14,5,classic_bike,2
2022/8/14,6,classic_bike,6
2022/8/14,6,electric_bike,21
2022/8/14,7,classic_bike,211
2022/8/14,7,electric_bike,471
2022/8/14,8,classic_bike,9
2022/8/14,8,electric_bike,9
2022/8/14,9,classic_bike,121
2022/8/14,10,classic_bike,44
2022/8/14,11,classic_bike,421
2022/8/14,11,electric_bike,565
2022/8/14,12,classic_bike,55
2022/8/14,13,classic_bike,43
2022/8/14,13,electric_bike,7
2022/8/14,14,classic_bike,139
2022/8/14,15,classic_bike,3
2022/8/14,15,electric_bike,11
2022/8/14,16,classic_bike,414
2022/8/14,16,electric_bike,598
2022/8/14,17,classic_bike,177
2022/8/14,17,electric_bike,1556
2022/8/14,18,classic_bike,195
2022/8/14,18,electric_bike,473
2022/8/14,19,classic_bike,47
2022/8/14,19,electric_bike,14
2022/8/15,0,classic_bike,447
2022/8/15,0,electric_bike,674
2022/8/15,1,classic_bike,19
2022/8/15,1,electric_bike,9
2022/8/15,2,classic_bike,98
2022/8/15,3,classic_bike,220
2022/8/15,3,electric_bike,484
2022/8/15,4,classic_bike,65
2022/8/15,4,electric_bike,133
2022/8/15,5,classic_bike,3
2022/8/15,6,classic_bike,9
2022/8/15,6,electric_bike,27
2022/8/15,7,classic_bike,152
2022/8/15,7,electric_bike,364
2022/8/15,8,classic_bike,19
2022/8/15,8,electric_bike,22
2022/8/15,9,classic_bike,109
2022/8/15,10,classic_bike,57
2022/8/15,11,classic_bike,458
2022/8/15,11,electric_bike,637
2022/8/15,12,classic_bike,51
2022/8/15,13,classic_bike,41
2022/8/15,13,electric_bike,15
2022/8/15,14,classic_bike,146
2022/8/15,15,classic_bike,7
2022/8/15,15,electric_bike,21
2022/8/15,16,classic_bike,551
2022/8/15,16,electric_bike,918
2022/8/15,17,classic_bike,240
2022/8/15,17,electric_bike,1405
2022/8/15,18,classic_bike,170
2022/8/15,18,electric_bike,366
2022/8/15,19,classic_bike,49
2022/8/15,19,electric_bike,22
2022/8/16,0,classic_bike,496
2022/8/16,0,electric_bike,827
2022/8/16,1,classic_bike,15
2022/8/16,1,electric_bike,9
2022/8/16,2,classic_bike,137
2022/8/16,3,classic_bike,256
2022/8/16,3,electric_bike,631
2022/8/16,4,classic_bike,33
2022/8/16,4,electric_bike,152
2022/8/16,5,classic_bike,4
2022/8/16,6,classic_bike,7
2022/8/16,6,electric_bike,31
2022/8/16,7,classic_bike,168
2022/8/16,7,electric_bike,444
2022/8/16,8,classic_bike,14
2022/8/16,8,electric_bike,26
2022/8/16,9,classic_bike,154
2022/8/16,10,classic_bike,70
2022/8/16,11,classic_bike,489
2022/8/16,11,electric_bike,792
2022/8/16,12,classic_bike,80
2022/8/16,13,classic_bike,56
2022/8/16,13,electric_bike,23
2022/8/16,14,classic_bike,157
2022/8/16,15,classic_bike,3
2022/8/16,15,electric_bike,15
2022/8/16,16,classic_bike,568
2022/8/16,16,electric_bike,1054
2022/8/16,17,classic_bike,245
2022/8/16,17,electric_bike,1767
2022/8/16,18,classic_bike,127
2022/8/16,18,electric_bike,429
2022/8/16,19,classic_bike,54
2022/8/16,19,electric_bike,25
2022/8/17,0,classic_bike,512
2022/8/17,0,electric_bike,818
2022/8/17,1,classic_bike,16
2022/8/17,1,electric_bike,18
2022/8/17,2,classic_bike,97
2022/8/17,3,classic_bike,285
2022/8/17,3,electric_bike,600
2022/8/17,4,classic_bike,46
2022/8/17,4,electric_bike,142
2022/8/17,5,classic_bike,4
2022/8/17,6,classic_bike,8
2022/8/17,6,electric_bike,28
2022/8/17,7,classic_bike,148
2022/8/17,7,electric_bike,450
2022/8/17,8,classic_bike,13
2022/8/17,8,electric_bike,19
2022/8/17,9,classic_bike,128
2022/8/17,10,classic_bike,49
2022/8/17,11,classic_bike,442
2022/8/17,11,electric_bike,745
2022/8/17,12,classic_bike,71
2022/8/17,13,classic_bike,38
2022/8/17,13,electric_bike,19
2022/8/17,14,classic_bike,135
2022/8/17,15,classic_bike,9
2022/8/17,15,electric_bike,8
2022/8/17,16,classic_bike,546
2022/8/17,16,electric_bike,1021
2022/8/17,17,classic_bike,265
2022/8/17,17,electric_bike,1728
2022/8/17,18,classic_bike,159
2022/8/17,18,electric_bike,403
2022/8/17,19,classic_bike,37
2022/8/17,19,electric_bike,26
2022/8/18,0,classic_bike,506
2022/8/18,0,electric_bike,820
2022/8/18,1,classic_bike,23
2022/8/18,1,electric_bike,5
2022/8/18,2,classic_bike,128
2022/8/18,3,classic_bike,270
2022/8/18,3,electric_bike,630
2022/8/18,4,classic_bike,51
2022/8/18,4,electric_bike,122
2022/8/18,5,classic_bike,4
2022/8/18,6,classic_bike,9
2022/8/18,6,electric_bike,26
2022/8/18,7,classic_bike,169
2022/8/18,7,electric_bike,431
2022/8/18,8,classic_bike,12
2022/8/18,8,electric_bike,27
2022/8/18,9,classic_bike,126
2022/8/18,10,classic_bike,52
2022/8/18,11,classic_bike,464
2022/8/18,11,electric_bike,814
2022/8/18,12,classic_bike,77
2022/8/18,13,classic_bike,41
2022/8/18,13,electric_bike,33
2022/8/18,14,classic_bike,144
2022/8/18,15,classic_bike,3
2022/8/18,15,electric_bike,15
2022/8/18,16,classic_bike,550
2022/8/18,16,electric_bike,1068
2022/8/18,17,classic_bike,248
2022/8/18,17,electric_bike,1746
2022/8/18,18,classic_bike,147
2022/8/18,18,electric_bike,386
2022/8/18,19,classic_bike,51
2022/8/18,19,electric_bike,14
2022/8/19,0,classic_bike,462
2022/8/19,0,electric_bike,643
2022/8/19,1,classic_bike,12
2022/8/19,1,electric_bike,12
2022/8/19,2,classic_bike,128
2022/8/19,3,classic_bike,267
2022/8/19,3,electric_bike,632
2022/8/19,4,classic_bike,41
2022/8/19,4,electric_bike,141
2022/8/19,5,classic_bike,8
2022/8/19,6,classic_bike,6
2022/8/19,6,electric_bike,19
2022/8/19,7,classic_bike,174
2022/8/19,7,electric_bike,453
2022/8/19,8,classic_bike,16
2022/8/19,8,electric_bike,32
2022/8/19,9,classic_bike,134
2022/8/19,10,classic_bike,48
2022/8/19,11,classic_bike,447
2022/8/19,11,electric_bike,748
2022/8/19,12,classic_bike,90
2022/8/19,13,classic_bike,38
2022/8/19,13,electric_bike,37
2022/8/19,14,classic_bike,190
2022/8/19,15,classic_bike,9
2022/8/19,15,electric_bike,5
2022/8/19,16,classic_bike,503
2022/8/19,16,electric_bike,928
2022/8/19,17,classic_bike,196
2022/8/19,17,electric_bike,1557
2022/8/19,18,classic_bike,136
2022/8/19,18,electric_bike,390
2022/8/19,19,classic_bike,37
2022/8/19,19,electric_bike,21
2022/8/20,0,classic_bike,353
2022/8/20,0,electric_bike,449
2022/8/20,1,classic_bike,13
2022/8/20,1,electric_bike,8
2022/8/20,2,classic_bike,90
2022/8/20,3,classic_bike,256
2022/8/20,3,electric_bike,740
2022/8/20,4,classic_bike,88
2022/8/20,4,electric_bike,240
2022/8/20,5,classic_bike,2
2022/8/20,6,classic_bike,14
2022/8/20,6,electric_bike,14
2022/8/20,7,classic_bike,220
2022/8/20,7,electric_bike,504
2022/8/20,8,classic_bike,6
2022/8/20,8,electric_bike,24
2022/8/20,9,classic_bike,152
2022/8/20,10,classic_bike,52
2022/8/20,11,classic_bike,399
2022/8/20,11,electric_bike,612
2022/8/20,12,classic_bike,78
2022/8/20,13,classic_bike,26
2022/8/20,13,electric_bike,22
2022/8/20,14,classic_bike,125
2022/8/20,15,classic_bike,10
2022/8/20,15,electric_bike,5
2022/8/20,16,classic_bike,448
2022/8/20,16,electric_bike,644
2022/8/20,17,classic_bike,226
2022/8/20,17,electric_bike,1668
2022/8/20,18,classic_bike,174
2022/8/20,18,electric_bike,505
2022/8/20,19,classic_bike,40
2022/8/20,19,electric_bike,24
2022/8/21,0,classic_bike,289
2022/8/21,0,electric_bike,386
2022/8/21,1,classic_bike,10
2022/8/21,1,electric_bike,20
2022/8/21,2,classic_bike,89
2022/8/21,3,classic_bike,214
2022/8/21,3,electric_bike,551
2022/8/21,4,classic_bike,90
2022/8/21,4,electric_bike,188
2022/8/21,5,classic_bike,1
2022/8/21,6,classic_bike,4
2022/8/21,6,electric_bike,18
2022/8/21,7,classic_bike,188
2022/8/21,7,electric_bike,468
2022/8/21,8,classic_bike,5
2022/8/21,8,electric_bike,14
2022/8/21,9,classic_bike,115
2022/8/21,10,classic_bike,45
2022/8/21,11,classic_bike,432
2022/8/21,11,electric_bike,606
2022/8/21,12,classic_bike,60
2022/8/21,13,classic_bike,23
2022/8/21,13,electric_bike,19
2022/8/21,14,classic_bike,133
2022/8/21,15,classic_bike,11
2022/8/21,15,electric_bike,6
2022/8/21,16,classic_bike,370
2022/8/21,16,electric_bike,606
2022/8/21,17,classic_bike,179
2022/8/21,17,electric_bike,1481
2022/8/21,18,classic_bike,156
2022/8/21,18,electric_bike,433
2022/8/21,19,classic_bike,24
2022/8/21,19,electric_bike,21
2022/8/22,0,classic_bike,401
2022/8/22,0,electric_bike,598
2022/8/22,1,classic_bike,16
2022/8/22,1,electric_bike,8
2022/8/22,2,classic_bike,106
2022/8/22,3,classic_bike,240
2022/8/22,3,electric_bike,493
2022/8/22,4,classic_bike,55
2022/8/22,4,electric_bike,131
2022/8/22,5,classic_bike,3
2022/8/22,6,classic_bike,14
2022/8/22,6,electric_bike,16
2022/8/22,7,classic_bike,158
2022/8/22,7,electric_bike,367
2022/8/22,8,classic_bike,13
2022/8/22,8,electric_bike,14
2022/8/22,9,classic_bike,126
2022/8/22,10,classic_bike,46
2022/8/22,11,classic_bike,436
2022/8/22,11,electric_bike,652
2022/8/22,12,classic_bike,56
2022/8/22,13,classic_bike,38
2022/8/22,13,electric_bike,34
2022/8/22,14,classic_bike,194
2022/8/22,15,classic_bike,7
2022/8/22,15,electric_bike,8
2022/8/22,16,classic_bike,448
2022/8/22,16,electric_bike,854
2022/8/22,17,classic_bike,199
2022/8/22,17,electric_bike,1385
2022/8/22,18,classic_bike,141
2022/8/22,18,electric_bike,343
2022/8/22,19,classic_bike,53
2022/8/22,19,electric_bike,31
2022/8/23,0,classic_bike,450
2022/8/23,0,electric_bike,827
2022/8/23,1,classic_bike,19
2022/8/23,1,electric_bike,17
2022/8/23,2,classic_bike,124
2022/8/23,3,classic_bike,320
2022/8/23,3,electric_bike,573
2022/8/23,4,classic_bike,66
2022/8/23,4,electric_bike,102
2022/8/23,5,classic_bike,5
2022/8/23,6,classic_bike,8
2022/8/23,6,electric_bike,24
2022/8/23,7,classic_bike,165
2022/8/23,7,electric_bike,410
2022/8/23,8,classic_bike,6
2022/8/23,8,electric_bike,23
2022/8/23,9,classic_bike,145
2022/8/23,10,classic_bike,60
2022/8/23,11,classic_bike,515
2022/8/23,11,electric_bike,752
2022/8/23,12,classic_bike,76
2022/8/23,13,classic_bike,35
2022/8/23,13,electric_bike,33
2022/8/23,14,classic_bike,191
2022/8/23,15,classic_bike,7
2022/8/23,15,electric_bike,10
2022/8/23,16,classic_bike,550
2022/8/23,16,electric_bike,1003
2022/8/23,17,classic_bike,213
2022/8/23,17,electric_bike,1613
2022/8/23,18,classic_bike,141
2022/8/23,18,electric_bike,378
2022/8/23,19,classic_bike,45
2022/8/23,19,electric_bike,32
2022/8/24,0,classic_bike,452
2022/8/24,0,electric_bike,744
2022/8/24,1,classic_bike,21
2022/8/24,1,electric_bike,13
2022/8/24,2,classic_bike,121
2022/8/24,3,classic_bike,285
2022/8/24,3,electric_bike,618
2022/8/24,4,classic_bike,51
2022/8/24,4,electric_bike,104
2022/8/24,5,classic_bike,4
2022/8/24,6,classic_bike,14
2022/8/24,6,electric_bike,17
2022/8/24,7,classic_bike,175
2022/8/24,7,electric_bike,398
2022/8/24,8,classic_bike,5
2022/8/24,8,electric_bike,27
2022/8/24,9,classic_bike,164
2022/8/24,10,classic_bike,54
2022/8/24,11,classic_bike,477
2022/8/24,11,electric_bike,755
2022/8/24,12,classic_bike,69
2022/8/24,13,classic_bike,32
2022/8/24,13,electric_bike,32
2022/8/24,14,classic_bike,166
2022/8/24,15,classic_bike,11
2022/8/24,15,electric_bike,16
2022/8/24,16,classic_bike,505
2022/8/24,16,electric_bike,949
2022/8/24,17,classic_bike,238
2022/8/24,17,electric_bike,1644
2022/8/24,18,classic_bike,126
2022/8/24,18,electric_bike,340
2022/8/24,19,classic_bike,43
2022/8/24,19,electric_bike,32
2022/8/25,0,classic_bike,483
2022/8/25,0,electric_bike,712
2022/8/25,1,classic_bike,28
2022/8/25,1,electric_bike,14
2022/8/25,2,classic_bike,124
2022/8/25,3,classic_bike,302
2022/8/25,3,electric_bike,566
2022/8/25,4,classic_bike,60
2022/8/25,4,electric_bike,142
2022/8/25,5,classic_bike,5
2022/8/25,6,classic_bike,13
2022/8/25,6,electric_bike,20
2022/8/25,7,classic_bike,199
2022/8/25,7,electric_bike,447
2022/8/25,8,classic_bike,2
2022/8/25,8,electric_bike,24
2022/8/25,9,classic_bike,147
2022/8/25,10,classic_bike,76
2022/8/25,11,classic_bike,467
2022/8/25,11,electric_bike,731
2022/8/25,12,classic_bike,73
2022/8/25,13,classic_bike,39
2022/8/25,13,electric_bike,19
2022/8/25,14,classic_bike,178
2022/8/25,15,classic_bike,11
2022/8/25,15,electric_bike,10
2022/8/25,16,classic_bike,491
2022/8/25,16,electric_bike,1033
